,reward,len,score,turns,dlvl,max_hitpoints,max_energy,armor_class,experience_level,experience_points,eating_score,gold_score,scout_score,sokobanfillpit_score,staircase_pet_score,staircase_score,episode_number,true_objective
824,9927.0,44551.0,9927,29443,2,47,56,3,8,2440,29289,963,1714,0,9,153,0,9927.0
825,6726.0,32224.0,6726,22004,3,62,43,-1,8,1622,21294,118,1679,0,10,35,1,6726.0
826,6994.0,32071.0,6994,22825,3,76,46,-1,8,1295,20539,756,1371,0,14,55,0,6994.0
827,5168.0,32156.0,5168,22848,1,57,44,-1,7,1274,22178,76,502,0,19,63,0,5168.0
828,1745.0,14740.0,1745,8988,3,35,28,-2,5,319,8448,23,1355,0,0,35,1,1745.0
829,1321.0,10873.0,1321,7035,6,37,23,2,5,263,6504,19,1404,0,0,8,1,1321.0
830,2105.0,15292.0,2105,10611,1,38,20,3,5,319,9559,9,547,0,0,32,1,2105.0
831,2216.0,15685.0,2216,12268,1,35,28,2,6,550,11376,16,601,0,11,38,0,2216.0
832,3596.0,25298.0,3596,16605,1,55,30,4,7,899,16258,14,463,0,11,58,0,3596.0
833,10797.0,33494.0,10797,20541,3,73,40,4,9,2641,19812,287,1443,0,1,75,0,10797.0
834,7243.0,32773.0,7243,23583,5,60,47,1,8,1729,22758,245,1437,0,1,22,0,7243.0
835,35284.0,65010.0,35284,42980,7,70,48,10,10,5796,42161,14656,4508,0,6,108,1,35284.0
836,7342.0,35279.0,7342,25285,3,69,61,2,8,1777,24455,160,890,0,16,118,1,7342.0
837,5004.0,25776.0,5004,19424,1,56,36,-2,7,652,18035,84,661,0,5,46,0,5004.0
838,4349.0,27064.0,4349,17391,1,60,38,10,7,1072,16145,81,479,0,41,52,1,4349.0
839,4247.0,32754.0,4247,23854,1,44,41,1,6,639,22466,167,630,0,6,41,0,4247.0
840,6134.0,41316.0,6134,22861,2,65,42,4,8,1501,22367,170,582,0,14,66,0,6134.0
841,6815.0,34551.0,6815,18934,2,60,41,3,8,1680,18494,307,820,0,0,72,0,6815.0
842,9198.0,78009.0,9198,32991,1,51,50,1,8,2297,32570,48,539,0,16,51,0,9198.0
843,7621.0,46834.0,7621,25321,2,57,45,1,8,1879,25136,75,1016,0,0,22,0,7621.0
844,7753.0,40530.0,7758,27291,2,57,49,4,8,1908,26261,521,922,0,31,138,1,7753.0
845,3517.0,21900.0,3517,16387,1,47,31,3,7,877,16160,129,686,0,19,80,1,3517.0
846,11887.0,42161.0,11887,28758,4,60,39,7,9,2915,28755,443,3131,0,10,98,0,11887.0
847,11324.0,68806.0,11324,29625,2,66,45,3,9,2785,28850,332,1023,0,16,65,0,11324.0
848,10374.0,43211.0,10374,25645,4,66,58,5,8,2448,25831,728,2628,0,0,116,0,10374.0
849,6844.0,40490.0,6844,26132,1,54,33,1,8,1711,25338,674,479,0,10,67,1,6844.0
850,6543.0,35066.0,6543,19980,2,62,59,3,8,1619,19584,865,949,0,1,115,0,6543.0
851,10127.0,36207.0,10127,26195,4,62,43,1,8,2468,25148,215,2047,0,10,95,0,10127.0
852,4693.0,27822.0,4693,21051,1,57,34,-2,7,1153,20548,137,792,0,4,28,1,4693.0
853,1465.0,13400.0,1465,10320,1,45,24,2,6,365,9821,5,624,0,16,22,1,1465.0
854,11885.0,48349.0,11885,29271,4,66,62,4,9,2707,29341,5297,2485,0,10,74,1,11885.0
855,4999.0,26406.0,4999,17739,1,51,40,1,7,1239,17400,925,530,0,2,44,1,4999.0
856,5075.0,24172.0,5075,17286,1,50,48,4,7,1268,17069,37,755,0,4,6,1,5075.0
857,3859.0,37268.0,3859,21657,1,60,44,5,7,921,20890,391,507,0,40,91,0,3859.0
858,1192.0,11313.0,1192,9826,1,40,25,4,5,172,7997,20,502,0,0,15,1,1192.0
859,25543.0,73008.0,25543,35905,4,80,79,6,10,6321,35856,2531,2693,0,6,106,1,25543.0
860,1935.0,20198.0,1935,13373,1,49,32,3,6,478,12596,13,475,0,0,37,1,1935.0
861,2043.0,18040.0,2043,13896,1,47,22,3,6,323,12035,3,566,0,3,7,1,2043.0
862,12634.0,53405.0,12634,30738,5,74,52,3,9,3088,30548,906,2787,0,8,84,1,12634.0
863,8946.0,38335.0,8946,25412,5,62,55,4,8,2105,24578,362,2480,0,10,81,0,8946.0
864,603.0,6959.0,603,4843,1,30,23,4,4,146,4175,19,593,0,3,3,1,603.0
865,16696.0,75818.0,16696,29399,10,73,62,4,9,3938,28759,594,3223,0,0,16,0,16696.0
866,7280.0,46612.0,7280,20408,2,73,47,2,8,1767,20001,264,968,0,2,50,0,7280.0
867,7890.0,40970.0,7890,25826,2,75,53,9,9,2596,24513,376,1047,0,8,11,1,7890.0
868,6804.0,29975.0,6804,20902,3,69,50,1,9,2560,20268,82,1847,0,2,40,0,6804.0
869,13649.0,53157.0,13649,31224,3,75,57,0,9,3347,31124,301,2088,0,0,82,1,13649.0
870,13718.0,46740.0,13718,26419,4,73,58,2,9,3377,26126,606,2621,0,6,80,1,13718.0
871,318.0,4024.0,318,3155,1,28,16,4,3,78,2899,6,507,0,2,32,1,318.0
872,11606.0,39020.0,11606,26367,3,62,49,2,9,2827,25566,178,2553,0,10,116,0,11606.0
873,9458.0,25401.0,9458,17588,3,75,44,4,8,2317,16836,438,1953,0,0,40,1,9458.0
874,33767.0,79390.0,33767,41407,3,87,69,7,10,8941,41183,2823,3626,0,0,256,1,33767.0
875,13846.0,49049.0,13846,31101,2,72,48,3,9,2631,30431,552,1348,0,34,208,0,13846.0
876,989.0,10397.0,989,8762,1,40,28,3,5,160,7138,17,799,0,2,6,1,989.0
877,7538.0,67252.0,7538,21089,2,57,53,1,8,1872,20396,82,1074,0,1,14,1,7538.0
878,18031.0,43675.0,18031,25320,5,72,57,0,9,4263,25295,891,3540,0,0,42,1,18031.0
879,17460.0,53718.0,17460,25859,5,74,72,0,9,4296,25035,1558,4020,0,0,125,1,17460.0
880,7923.0,49485.0,7923,31553,2,59,43,-1,8,1804,30806,2383,1667,0,26,101,0,7923.0
881,1215.0,11797.0,1215,9634,1,47,31,3,5,167,7706,3,490,0,19,74,1,1215.0
882,1067.0,9455.0,1067,5868,1,39,29,4,5,265,5382,7,608,0,0,1,1,1067.0
883,6460.0,34813.0,6460,23767,7,58,43,1,8,1498,23414,234,1077,0,13,50,1,6460.0
884,1837.0,15608.0,1837,9452,1,41,35,4,6,457,8856,9,555,0,0,3,1,1837.0
885,6928.0,41388.0,6928,30261,2,64,60,2,8,1695,29788,120,1087,0,37,89,1,6928.0
886,8400.0,31366.0,8400,17493,4,60,31,6,8,2034,17372,610,2527,0,5,59,1,8400.0
887,7058.0,66797.0,7058,32015,2,60,35,5,8,1735,31810,110,725,0,9,100,1,7058.0
888,4399.0,27042.0,4399,18508,1,51,30,-1,7,1066,17833,135,560,0,17,68,1,4399.0
889,7740.0,32807.0,7740,22494,4,54,46,-2,8,1295,21312,290,2137,0,16,84,1,7740.0
890,4599.0,24021.0,4599,14223,1,46,43,1,7,1123,14079,129,586,0,0,38,1,4599.0
891,840.0,9687.0,840,6479,1,34,22,3,5,210,6401,894,637,0,3,25,1,840.0
892,12668.0,42651.0,12668,24825,4,86,41,4,9,2999,24742,1844,2786,0,0,144,0,12668.0
893,8944.0,41664.0,8944,27883,3,63,56,1,8,2138,27218,282,1050,0,22,88,0,8944.0
894,11351.0,53865.0,11351,30923,2,77,53,5,9,2810,30273,353,1079,0,15,179,1,11351.0
895,7951.0,33340.0,7951,22798,4,74,48,3,8,1929,23814,943,1967,0,8,62,1,7951.0
896,5722.0,30981.0,5722,20197,1,68,40,3,8,1280,18441,104,581,0,1,99,1,5722.0
897,3918.0,20793.0,3918,14975,1,64,32,3,7,646,13958,10,620,0,0,30,1,3918.0
898,4785.0,26418.0,4785,17702,1,54,50,1,7,674,15739,47,486,0,0,62,0,4785.0
899,10615.0,35281.0,10615,24798,5,56,47,3,8,2526,23962,301,2399,0,21,81,1,10615.0
900,5133.0,29660.0,5133,17144,1,63,34,3,7,1276,16365,277,647,0,3,35,1,5133.0
901,1088.0,16930.0,1088,11985,1,34,16,3,5,272,11667,0,455,0,1,12,1,1088.0
902,4196.0,26620.0,4196,18702,1,53,41,3,7,1049,18331,72,572,0,3,37,0,4196.0
903,9933.0,44555.0,9933,24593,2,43,48,-1,8,2425,25570,1369,972,0,0,28,1,9933.0
904,13712.0,42046.0,13712,25668,4,68,54,2,9,3325,24778,272,3134,0,0,180,1,13712.0
905,9704.0,35651.0,9704,21405,3,71,45,0,8,2379,21164,880,1382,0,0,38,1,9704.0
906,681.0,8199.0,681,4824,1,44,20,0,5,165,4351,11,535,0,0,11,1,681.0
907,745.0,10768.0,745,9575,1,40,31,3,5,185,8089,5,300,0,0,0,1,745.0
908,3128.0,30760.0,3128,18194,1,45,39,2,7,777,17510,70,687,0,10,68,1,3128.0
909,4196.0,24069.0,4196,15969,1,49,41,3,7,1049,15652,30,412,0,2,115,1,4196.0
910,2454.0,17623.0,2454,12322,2,40,28,1,6,601,12141,42,1135,0,0,2,1,2454.0
911,9152.0,37021.0,9152,25762,2,48,52,3,8,2227,25925,214,1631,0,26,161,1,9152.0
912,1035.0,11043.0,1035,8405,1,36,22,4,5,254,7194,19,449,0,1,40,1,1035.0
913,15364.0,45601.0,15364,28228,4,58,60,8,9,3801,27665,2260,2974,0,0,63,0,15364.0
914,9702.0,36288.0,9702,23826,2,52,41,7,8,2374,23731,462,969,0,5,88,0,9702.0
915,4779.0,28896.0,4779,15128,1,47,32,5,7,1165,14275,49,1173,0,0,77,0,4779.0
916,416.0,5248.0,416,4221,1,34,25,3,4,100,3548,16,424,0,3,10,1,416.0
917,433.0,4780.0,433,3516,1,31,12,3,4,103,3349,11,618,0,1,3,1,433.0
918,7537.0,48691.0,7537,28216,1,65,53,2,8,1855,27548,125,452,0,17,40,1,7537.0
919,4366.0,22499.0,4366,15953,1,54,43,-1,7,1089,15801,90,629,0,0,2,1,4366.0
920,13467.0,38935.0,13467,22591,3,61,60,7,9,3166,22314,1553,2299,0,0,47,1,13467.0
921,3268.0,24102.0,3268,18940,1,54,48,3,7,814,18115,12,554,0,25,77,0,3268.0
922,5538.0,31277.0,5538,22105,1,46,48,-3,8,1382,20888,86,608,0,7,42,1,5538.0
923,7974.0,44974.0,7974,24655,3,65,40,3,8,1938,23783,102,1540,0,35,148,1,7974.0
924,815.0,13170.0,815,8240,1,38,29,4,5,200,7747,15,587,0,0,0,1,815.0
925,16940.0,51025.0,16940,27931,2,66,62,3,9,4123,27469,1054,2798,0,0,53,0,16940.0
926,5368.0,39094.0,5368,19066,1,45,53,1,8,1342,18983,288,614,0,1,62,0,5368.0
927,4060.0,25328.0,4060,18451,1,57,49,2,7,1015,18357,62,537,0,5,12,0,4060.0
928,2535.0,16200.0,2535,12088,1,47,30,3,5,319,11002,19,551,0,0,40,1,2535.0
929,4224.0,27796.0,4224,16486,1,52,30,3,7,1056,16451,98,622,0,1,66,1,4224.0
930,14482.0,40824.0,14482,25678,5,66,45,2,9,3452,25540,474,2870,0,0,66,1,14482.0
931,2588.0,19654.0,2588,14369,1,55,25,10,7,644,13103,12,473,0,5,24,1,2588.0
932,10646.0,37883.0,10646,24591,2,61,52,3,8,2432,24046,1340,1275,0,5,78,1,10646.0
933,8666.0,38558.0,8666,24690,5,53,47,1,8,2070,24389,286,1994,0,2,117,1,8666.0
934,6556.0,36011.0,6556,22309,1,66,40,1,8,1282,21202,60,454,0,3,90,1,6556.0
935,4850.0,27169.0,4850,18034,1,53,31,2,7,1196,18079,56,486,0,14,53,0,4850.0
936,3012.0,25639.0,3012,15842,1,69,30,4,7,753,15290,50,653,0,4,65,1,3012.0
937,11645.0,42044.0,11645,25692,7,73,34,0,9,2796,24949,2343,2738,0,0,23,0,11645.0
938,7482.0,36877.0,7482,26045,3,64,48,5,8,1804,25584,390,1157,0,3,51,1,7482.0
939,5143.0,35421.0,5143,22684,1,41,45,3,7,1274,22630,189,650,0,16,25,1,5143.0
940,6963.0,30370.0,6963,20216,1,59,50,3,8,1588,19710,3907,626,0,4,79,1,6963.0
941,18533.0,54546.0,18533,28225,9,77,38,6,9,4478,28035,3677,4333,0,7,84,0,18533.0
942,6925.0,33685.0,6925,21729,1,47,48,4,8,1671,21793,619,775,0,25,189,1,6925.0
943,5646.0,25626.0,5646,18183,1,57,35,5,8,1404,17904,10,559,0,11,32,1,5646.0
944,3536.0,20013.0,3536,13188,1,52,39,2,7,884,12960,40,466,0,0,52,1,3536.0
945,16245.0,47535.0,16245,32325,3,71,57,2,9,4000,31747,433,1713,0,0,59,1,16245.0
946,12817.0,44546.0,12817,27567,4,81,50,0,9,3017,26482,957,2343,0,2,146,0,12817.0
947,3642.0,26655.0,3642,16053,1,46,41,4,7,903,15706,34,544,0,3,15,1,3642.0
948,5715.0,19346.0,5715,11875,3,80,48,5,8,1347,11057,411,1718,0,2,92,1,5715.0
949,446.0,5894.0,446,3932,1,35,28,4,4,110,3200,6,624,0,0,0,1,446.0
950,1157.0,10733.0,1157,8446,1,36,20,4,5,288,6894,5,676,0,0,5,1,1157.0
951,5179.0,28000.0,5179,15740,1,41,40,-1,7,1272,14791,81,520,0,0,52,1,5179.0
952,3462.0,10153.0,3462,7289,2,53,35,10,7,838,6979,40,1228,0,2,8,1,3462.0
953,14324.0,40075.0,14324,23879,3,60,55,-2,9,3472,22916,276,2226,0,72,242,1,14324.0
954,6418.0,31201.0,6418,18254,3,64,40,3,8,1534,19354,282,1089,0,2,62,1,6418.0
955,8347.0,37333.0,8347,20673,5,56,56,8,8,1953,20017,605,2722,0,8,85,1,8347.0
956,1188.0,15281.0,1188,11556,1,38,32,3,5,163,9610,16,548,0,13,24,1,1188.0
957,24761.0,60194.0,24761,38902,6,90,65,1,10,5996,38487,1349,4605,10,3,154,0,24761.0
958,7977.0,60516.0,7977,30797,1,62,45,1,8,1916,31090,835,557,0,5,137,1,7977.0
959,8874.0,40282.0,8874,27856,3,58,44,0,8,2191,27690,614,658,0,0,8,0,8874.0
960,7581.0,32590.0,7581,21909,2,58,43,0,8,1821,21453,321,1143,0,1,98,0,7581.0
961,12756.0,99457.0,12756,31220,4,54,44,1,9,3135,30802,388,1640,0,4,42,1,12756.0
962,13954.0,41294.0,13954,25161,7,79,22,4,9,3349,24290,588,3811,0,10,76,0,13954.0
963,1979.0,18617.0,1979,12458,1,42,31,3,6,493,11531,7,612,0,1,17,1,1979.0
964,2006.0,15534.0,2006,12057,1,41,34,3,6,498,11540,14,508,0,9,34,1,2006.0
965,10084.0,41546.0,10084,23288,5,60,48,2,8,2369,22576,384,2905,0,0,106,0,10084.0
966,7484.0,37052.0,7484,23019,3,61,39,7,8,1690,22097,332,1152,0,2,69,1,7484.0
967,7452.0,33180.0,7452,21293,3,54,45,1,8,1824,20825,66,1140,0,0,24,0,7452.0
968,8387.0,42658.0,8387,26159,2,57,48,1,8,1309,24460,1779,1132,0,8,57,0,8387.0
969,16749.0,54292.0,16749,34034,5,81,55,4,9,3989,33756,679,3538,0,19,124,0,16749.0
970,18596.0,49249.0,18596,34097,4,68,33,0,9,4609,33321,1082,2670,0,2,57,1,18596.0
971,195.0,2753.0,195,2054,1,24,14,4,3,48,1935,3,499,0,0,1,1,195.0
972,8674.0,31138.0,8679,17982,5,66,32,1,8,2058,17724,334,3219,0,14,86,1,8674.0
973,12880.0,49220.0,12880,24469,5,59,54,8,9,3103,23843,366,2744,0,0,179,1,12880.0
974,16529.0,58767.0,16529,39947,5,70,54,3,9,4056,39589,997,2727,0,22,118,0,16529.0
975,1476.0,12315.0,1476,8516,1,56,36,0,6,368,7940,4,650,0,2,40,1,1476.0
976,11519.0,46510.0,11519,31046,5,79,39,10,9,2796,30530,323,2675,0,19,204,0,11519.0
977,18.0,499.0,18,163,1,14,5,4,1,3,0,6,230,0,0,0,1,18.0
978,6819.0,30967.0,6819,20462,2,53,46,2,8,1670,19488,165,1106,0,2,89,1,6819.0
979,6056.0,36189.0,6056,22114,3,63,36,3,8,1317,21073,344,1340,0,33,131,1,6056.0
980,6747.0,29660.0,6747,18719,1,61,62,2,8,1317,18134,155,1286,0,0,24,1,6747.0
981,2712.0,26406.0,2712,10046,4,41,42,1,6,610,9940,266,2108,0,3,18,1,2712.0
982,7132.0,40579.0,7132,26903,2,47,41,4,8,1768,25783,1506,1184,0,29,73,0,7132.0
983,6408.0,41415.0,6408,19302,1,60,44,4,8,1567,19069,454,627,0,1,24,0,6408.0
984,8604.0,42037.0,8604,29520,3,71,42,0,8,2093,29182,202,1588,0,0,35,0,8604.0
985,2959.0,16609.0,2959,11853,1,64,31,1,7,739,11737,3,544,0,0,41,1,2959.0
986,14571.0,53824.0,14571,32550,4,71,62,3,9,3552,32304,193,1914,0,0,235,0,14571.0
987,11114.0,43955.0,11114,28794,2,83,61,4,9,2721,28825,582,1258,0,3,52,0,11114.0
988,6569.0,57223.0,6569,24229,2,71,61,4,8,1593,24163,239,1203,0,24,250,0,6569.0
989,24538.0,57353.0,24541,30494,4,73,72,-1,10,5957,29358,1534,3322,0,1,175,0,24538.0
990,4371.0,32020.0,4371,19549,1,44,53,4,7,1087,19236,783,603,0,22,113,1,4371.0
991,10465.0,100000.0,10465,26486,3,71,62,-1,9,2561,25782,1061,1447,0,3,104,0,10465.0
992,9802.0,48436.0,9802,24126,8,63,45,4,8,2336,23775,376,2535,0,0,154,0,9802.0
993,2972.0,19185.0,2972,15091,1,50,34,1,7,743,14974,26,641,0,3,9,1,2972.0
994,5450.0,34138.0,5450,21702,1,57,41,3,8,1360,21169,116,612,0,3,53,1,5450.0
995,7062.0,32339.0,7062,24560,2,63,45,1,8,1691,23133,248,1009,0,16,92,1,7062.0
996,8458.0,52974.0,8458,23535,2,57,54,0,8,2094,23172,628,1254,0,1,81,1,8458.0
997,9345.0,40089.0,9345,27492,3,59,44,5,8,2254,26683,231,2111,0,3,33,1,9345.0
998,11777.0,46607.0,11777,30335,5,85,49,2,9,2817,29404,561,2418,0,15,99,1,11777.0
999,3069.0,24453.0,3069,17943,2,53,37,3,7,751,15674,5,514,0,8,69,1,3069.0
1000,842.0,6569.0,842,5120,1,37,25,2,5,204,5077,26,494,0,4,48,1,842.0
1001,15335.0,52429.0,15335,28842,4,69,50,0,9,3721,27977,755,3015,0,5,198,0,15335.0
1002,18889.0,57858.0,18889,32521,4,70,45,0,9,4518,32031,1603,1875,0,5,184,1,18889.0
1003,15907.0,43730.0,15907,27196,7,72,58,-1,9,3821,26993,921,5176,0,13,49,1,15907.0
1004,1534.0,15472.0,1534,11672,1,32,28,1,5,319,10644,6,683,0,1,6,1,1534.0
1005,4543.0,30709.0,4543,20834,1,61,29,3,7,1110,19897,211,482,0,4,53,1,4543.0
1006,1235.0,9333.0,1235,7337,1,37,32,4,5,307,7048,7,646,0,0,106,1,1235.0
1007,2439.0,15201.0,2439,11628,1,41,40,3,6,605,10509,9,522,0,5,24,1,2439.0
1008,9923.0,37516.0,9923,24279,6,68,53,3,8,2374,23551,635,1990,0,4,40,1,9923.0
1009,9878.0,37364.0,9878,25435,2,60,54,1,8,2424,24805,286,1629,0,60,120,1,9878.0
1010,10220.0,30378.0,10220,20721,6,55,41,5,8,2471,20362,626,3036,0,3,81,1,10220.0
1011,10354.0,51239.0,10354,26922,3,73,43,1,9,2561,26157,1128,1568,0,9,36,1,10354.0
1012,7091.0,67157.0,7091,29760,2,61,38,3,8,1285,28504,379,744,0,8,102,0,7091.0
1013,4542.0,26256.0,4542,18460,1,58,29,-6,7,1124,17741,16,483,0,0,61,1,4542.0
1014,11765.0,44558.0,11765,29966,3,55,59,-4,9,2898,29228,2687,1780,0,20,135,1,11765.0
1015,3306.0,28871.0,3306,20539,1,51,49,3,7,824,20348,22,591,0,38,76,1,3306.0
1016,6313.0,33643.0,6313,18031,3,62,47,3,8,1533,17432,75,1624,0,0,170,1,6313.0
1017,7444.0,49866.0,7444,27389,4,60,42,6,8,1812,26712,348,1978,0,6,56,1,7444.0
1018,7300.0,41800.0,7300,29300,1,68,40,1,8,1820,27499,534,539,0,10,60,1,7300.0
1019,4466.0,28715.0,4466,19833,1,50,44,2,7,1111,18156,194,500,0,7,19,1,4466.0
1020,15778.0,90931.0,15778,34471,5,70,53,4,9,3822,34243,4812,2149,0,8,121,0,15778.0
1021,9837.0,50159.0,9837,31140,5,57,57,6,8,2381,30686,159,2380,0,20,108,1,9837.0
1022,3933.0,26521.0,3933,18282,1,57,48,3,7,955,17412,119,457,0,1,5,1,3933.0
1023,1083.0,10386.0,1083,7355,1,37,28,3,5,265,6653,3,592,0,3,11,1,1083.0
